id,created_at,provider_name,sku_provider,raw_title,price,currency,metadata,status,normalized_product_id
2933,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009005,"Manómetro Baja Azul G530LD LPF G530LD Uniweld 2.5"" P/R410A/R22/R404A Azul",218.8,MXN,"{""url"":""https://www.grupocoresa.com/manometro-baja-azul-g530ld-lpftm-2-5-psi-f-p-r410a-r22-r404a-c-protector-de-goma-5009"",""scraped_at"":1766777358.1139858,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2934,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009045,"Manguera 21036 Yellow Jacket 36"" Amarilla 1/4"" con mangueras",425.11,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2935,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009045,"Manguera 21036 Yellow Jacket 36"" Amarilla 1/4"" con mangueras",425.11,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2936,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009105,"Manguera 60"" para R134A H5MY134A Uniweld 60""",662.36,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2937,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009105,"Manguera 60"" para R134A H5MY134A Uniweld 60""",662.36,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2938,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009134,Sellador de Fuga Leak Freeze 45324 Rector Seal 8Oz con Adaptador,1787.25,MXN,"{""url"":""https://www.grupocoresa.com/sellador-de-fuga-leak-freeze-8oz-con-adaptador-4319"",""scraped_at"":1766777358.116066,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2939,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009134,Sellador de Fuga Leak Freeze 45324 Rector Seal 8Oz con Adaptador,1787.25,MXN,"{""url"":""https://www.grupocoresa.com/sellador-de-fuga-leak-freeze-8oz-con-adaptador-4319"",""scraped_at"":1766777358.1163366,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2940,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009145,"Manguera 29260 Yellow Jacket 60"" R410 Azul",1256.47,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2941,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009145,"Manguera 29260 Yellow Jacket 60"" R410 Azul",1256.47,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2942,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009154,Tubo de Bombeo Completo OBSOLETOS Adesa,288.81,MXN,"{""url"":""https://www.grupocoresa.com/tubo-de-bombeo-completo-4519"",""scraped_at"":1766777358.12062,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2943,2025-12-26 19:29:18.137606+00,Grupo Coresa,COR-181201-00009154,Tubo de Bombeo Completo OBSOLETOS Adesa,288.81,MXN,"{""url"":""https://www.grupocoresa.com/tubo-de-bombeo-completo-4519"",""scraped_at"":1766777358.121466,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2944,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009245,"Manómetro 2 1/2"" Baja Azul para °F 30""-0-120Psi R22/R502  49002 Yellow Jacket 30"" Azul",632.29,MXN,"{""url"":""https://www.grupocoresa.com/manometro-2-1-2-baja-azul-para-f-30-0-120psi-r22-r502-yellow-jacket-5429"",""scraped_at"":1766777361.0071352,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2945,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009245,"Manómetro 2 1/2"" Baja Azul para °F 30""-0-120Psi R22/R502  49002 Yellow Jacket 30"" Azul",632.29,MXN,"{""url"":""https://www.grupocoresa.com/manometro-2-1-2-baja-azul-para-f-30-0-120psi-r22-r502-yellow-jacket-5429"",""scraped_at"":1766777361.0074208,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2946,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009246,Corta Tubo VA-274 Avaly 1/8 a 1-1/8,584.06,MXN,"{""url"":""https://www.grupocoresa.com/cortatubo-1-8-a-1-1-8-avaly-6429"",""scraped_at"":1766777361.007709,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2947,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009246,Corta Tubo VA-274 Avaly 1/8 a 1-1/8,584.06,MXN,"{""url"":""https://www.grupocoresa.com/cortatubo-1-8-a-1-1-8-avaly-6429"",""scraped_at"":1766777361.0079741,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2948,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009257,"Juego Flare Abocinador VA-195 Avaly 3/16"" a 5/8""",699.02,MXN,"{""url"":""https://www.grupocoresa.com/juego-flare-abocinador-avaly-3-16-a-5-8-7529"",""scraped_at"":1766777361.0083084,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2949,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009257,"Juego Flare Abocinador VA-195 Avaly 3/16"" a 5/8""",699.02,MXN,"{""url"":""https://www.grupocoresa.com/juego-flare-abocinador-avaly-3-16-a-5-8-7529"",""scraped_at"":1766777361.0086317,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2950,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009293,Manómetro Baja Presión 902-146-2 Nh3 A-B,46.85,MXN,"{""url"":""https://www.grupocoresa.com/manometro-baja-presion-nh3-a-b-3929"",""scraped_at"":1766777361.0089655,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2951,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009293,Manómetro Baja Presión 902-146-2 Nh3 A-B,46.85,MXN,"{""url"":""https://www.grupocoresa.com/manometro-baja-presion-nh3-a-b-3929"",""scraped_at"":1766777361.0093637,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2952,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009305,Kit para Soldar Tanques Oxiacetileno Boquilla y Carrito KCHPT Uniweld,10748.68,MXN,"{""url"":""https://www.grupocoresa.com/kit-para-soldar-tanques-oxiacetileno-boquilla-y-carrito-5039"",""scraped_at"":1766777361.0096598,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2953,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009305,Kit para Soldar Tanques Oxiacetileno Boquilla y Carrito KCHPT Uniweld,10748.68,MXN,"{""url"":""https://www.grupocoresa.com/kit-para-soldar-tanques-oxiacetileno-boquilla-y-carrito-5039"",""scraped_at"":1766777361.0099242,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2954,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009333,Llave He Vertical para Tanque 3/4Nptf 7/8S LL-302,60.02,MXN,"{""url"":""https://www.grupocoresa.com/llave-he-vertical-para-tanque-3-4nptf-7-8s-3339"",""scraped_at"":1766777361.0102592,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2955,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009333,Llave He Vertical para Tanque 3/4Nptf 7/8S LL-302,60.02,MXN,"{""url"":""https://www.grupocoresa.com/llave-he-vertical-para-tanque-3-4nptf-7-8s-3339"",""scraped_at"":1766777361.0105817,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2956,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009346,Adaptador VA-AD84 Avaly 1/4 Macho X 1/2 Hembra,91.47,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2957,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009346,Adaptador VA-AD84 Avaly 1/4 Macho X 1/2 Hembra,91.47,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2958,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009377,"Eliminador de Vibración con Malla de Cobre VF-8 7/8"" Largo 12""",897.11,MXN,"{""url"":""https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-cobre-7-8-largo-12-7739"",""scraped_at"":1766777361.0115304,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2959,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009377,"Eliminador de Vibración con Malla de Cobre VF-8 7/8"" Largo 12""",897.11,MXN,"{""url"":""https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-cobre-7-8-largo-12-7739"",""scraped_at"":1766777361.0117931,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2960,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009423,Medidor Energía Eléctrica WATTNODEP1 Danfoss 120/208-204V,19273.31,MXN,"{""url"":""https://www.grupocoresa.com/medidor-energia-electrica120-208-204v-3249"",""scraped_at"":1766777361.0121272,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2961,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009423,Medidor Energía Eléctrica WATTNODEP1 Danfoss 120/208-204V,19273.31,MXN,"{""url"":""https://www.grupocoresa.com/medidor-energia-electrica120-208-204v-3249"",""scraped_at"":1766777361.0124497,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2962,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009445,"Mini Corta Tubo 60160 Yellow Jacket 1/8"" a 5/8""",493.95,MXN,"{""url"":""https://www.grupocoresa.com/mini-cortatubo-de-1-8-a-5-8-yellow-jacket-5449"",""scraped_at"":1766777361.012733,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2963,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009445,"Mini Corta Tubo 60160 Yellow Jacket 1/8"" a 5/8""",493.95,MXN,"{""url"":""https://www.grupocoresa.com/mini-cortatubo-de-1-8-a-5-8-yellow-jacket-5449"",""scraped_at"":1766777361.0129917,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2964,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009505,Boquilla Doble con Regulador RP3T2 Uniweld,1634.0,MXN,"{""url"":""https://www.grupocoresa.com/boquilla-doble-con-regulador-5059"",""scraped_at"":1766777361.0132833,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2965,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009505,Boquilla Doble con Regulador RP3T2 Uniweld,1634.0,MXN,"{""url"":""https://www.grupocoresa.com/boquilla-doble-con-regulador-5059"",""scraped_at"":1766777361.0135567,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2966,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009545,Peine para Serpentín Verde 12-14 Aletas Yellow Jacket 61154 Yellow Jacket,85.35,MXN,"{""url"":""https://www.grupocoresa.com/peine-para-serpentin-verde-12-14-aletas-yellow-jacket-5459"",""scraped_at"":1766777361.0139015,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2967,2025-12-26 19:29:21.030155+00,Grupo Coresa,COR-181201-00009545,Peine para Serpentín Verde 12-14 Aletas Yellow Jacket 61154 Yellow Jacket,85.35,MXN,"{""url"":""https://www.grupocoresa.com/peine-para-serpentin-verde-12-14-aletas-yellow-jacket-5459"",""scraped_at"":1766777361.014217,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2968,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009547,"Juego Mangueras Automotriz para R134A 90040 Uniweld 60""",662.36,MXN,"{""url"":""https://www.grupocoresa.com/juego-mangueras-automotriz-para-r134a-60-7459"",""scraped_at"":1766777364.6340775,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2969,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009547,"Juego Mangueras Automotriz para R134A 90040 Uniweld 60""",662.36,MXN,"{""url"":""https://www.grupocoresa.com/juego-mangueras-automotriz-para-r134a-60-7459"",""scraped_at"":1766777364.634413,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2970,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009645,Detector de Fugas Yellow Jacket 69336,7882.4,MXN,"{""url"":""https://www.grupocoresa.com/detector-de-fugas-yellow-jacket-5469"",""scraped_at"":1766777364.6347663,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2971,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009645,Detector de Fugas Yellow Jacket 69336,7882.4,MXN,"{""url"":""https://www.grupocoresa.com/detector-de-fugas-yellow-jacket-5469"",""scraped_at"":1766777364.6350837,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2972,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009647,"Juego de 3 Mangueras 21986 Yellow Jacket 72"" Rojo/Azul/Amarillo",2568.83,MXN,"{""url"":""https://www.grupocoresa.com/juego-3-mangueras-72-amarillo-rojo-azul-yellow-jacket-7469"",""scraped_at"":1766777364.6353815,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2973,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009647,"Juego de 3 Mangueras 21986 Yellow Jacket 72"" Rojo/Azul/Amarillo",2568.83,MXN,"{""url"":""https://www.grupocoresa.com/juego-3-mangueras-72-amarillo-rojo-azul-yellow-jacket-7469"",""scraped_at"":1766777364.6356494,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2974,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009694,"Herramienta 45° Flare 70003 Uniweld 3/16"", 1/4"", 5/16"", 3/8"", 7/16"", 1/2"" Y 5/8""",568.49,MXN,"{""url"":""https://www.grupocoresa.com/herramienta-45-flare-3-16-1-4-5-16-3-8-7-16-1-2-y-5-8-4969"",""scraped_at"":1766777364.6359363,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2975,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009694,"Herramienta 45° Flare 70003 Uniweld 3/16"", 1/4"", 5/16"", 3/8"", 7/16"", 1/2"" Y 5/8""",568.49,MXN,"{""url"":""https://www.grupocoresa.com/herramienta-45-flare-3-16-1-4-5-16-3-8-7-16-1-2-y-5-8-4969"",""scraped_at"":1766777364.636202,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2976,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009745,Bomba de Vacío Bullet 93600 Yellow Jacket 7Cfm 1/2Hp 115V,14589.33,MXN,"{""url"":""https://www.grupocoresa.com/bomba-vacio-bullet-1-2hp-7cfm-115v-yellow-jacket-5479"",""scraped_at"":1766777364.6364977,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2977,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009745,Bomba de Vacío Bullet 93600 Yellow Jacket 7Cfm 1/2Hp 115V,14589.33,MXN,"{""url"":""https://www.grupocoresa.com/bomba-vacio-bullet-1-2hp-7cfm-115v-yellow-jacket-5479"",""scraped_at"":1766777364.6367648,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2978,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009775,Aspersora  2602 Diversitech 1.5Galones,483.49,MXN,"{""reason"":""Machine detected, not Chemical""}",ignored,
2979,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009775,Aspersora  2602 Diversitech 1.5Galones,483.49,MXN,"{""reason"":""Machine detected, not Chemical""}",ignored,
2980,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009794,"Dobla Tubo de Resorte 70019 Uniweld 1/2""",96.69,MXN,"{""url"":""https://www.grupocoresa.com/dobla-tubo-de-resorte-1-2-4979"",""scraped_at"":1766777364.6377223,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2981,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009794,"Dobla Tubo de Resorte 70019 Uniweld 1/2""",96.69,MXN,"{""url"":""https://www.grupocoresa.com/dobla-tubo-de-resorte-1-2-4979"",""scraped_at"":1766777364.637984,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2982,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009836,Corta Tubo 80021 Master Cool 1/8 a 7/8,254.76,MXN,"{""url"":""https://www.grupocoresa.com/cortatubo-1-8-a-7-8-mastercool-6389"",""scraped_at"":1766777364.6382658,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2983,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009836,Corta Tubo 80021 Master Cool 1/8 a 7/8,254.76,MXN,"{""url"":""https://www.grupocoresa.com/cortatubo-1-8-a-7-8-mastercool-6389"",""scraped_at"":1766777364.6385357,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2984,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009865,Caja Amarilla Vacía  XALK01 Yellow Jacket 1 Orificio,247.89,MXN,"{""url"":""https://www.grupocoresa.com/caja-amarilla-vacia-1-orificio-5689"",""scraped_at"":1766777364.6388745,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2985,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009865,Caja Amarilla Vacía  XALK01 Yellow Jacket 1 Orificio,247.89,MXN,"{""url"":""https://www.grupocoresa.com/caja-amarilla-vacia-1-orificio-5689"",""scraped_at"":1766777364.6391857,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2986,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009894,"Manguera Metálica 91401 Uniweld 18"" Alta Presión",143.79,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2987,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009894,"Manguera Metálica 91401 Uniweld 18"" Alta Presión",143.79,MXN,"{""reason"":""Accessory detected in Gas search""}",ignored,
2988,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009975,Peine para Serpentín 2 Medidas 12 y 14 Aletas P/P T-412 Diversitech,74.43,MXN,"{""url"":""https://www.grupocoresa.com/peine-para-serpentin-2-medidas-12-y-14-aletas-p-p-5799"",""scraped_at"":1766777364.6402051,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2989,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-181201-00009975,Peine para Serpentín 2 Medidas 12 y 14 Aletas P/P T-412 Diversitech,74.43,MXN,"{""url"":""https://www.grupocoresa.com/peine-para-serpentin-2-medidas-12-y-14-aletas-p-p-5799"",""scraped_at"":1766777364.6405387,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2990,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-190111-00009189,destornillador de Bolsillo 4 en 1 6-T744 Diversitech 130Mm,62.71,MXN,"{""url"":""https://www.grupocoresa.com/destornillador-de-bolsillo-4-en-1-130mm-9819"",""scraped_at"":1766777364.6408806,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2991,2025-12-26 19:29:24.671778+00,Grupo Coresa,COR-190111-00009189,destornillador de Bolsillo 4 en 1 6-T744 Diversitech 130Mm,62.71,MXN,"{""url"":""https://www.grupocoresa.com/destornillador-de-bolsillo-4-en-1-130mm-9819"",""scraped_at"":1766777364.6411946,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2992,2025-12-26 19:29:28.571152+00,Grupo Coresa,COR-190207-00002999,"Juego Manifold °F para R22/134A/404A 49987 Yellow Jacket 60"" R22/134A/404A Rojo/Azul con Manguera",7277.02,MXN,"{""url"":""https://www.grupocoresa.com/juego-manifold-f-r22-134a-404a-con-manguera-60-rojo-azul-psi-yellow-jacket-9992"",""scraped_at"":1766777368.5440068,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2993,2025-12-26 19:29:28.571152+00,Grupo Coresa,COR-190207-00002999,"Juego Manifold °F para R22/134A/404A 49987 Yellow Jacket 60"" R22/134A/404A Rojo/Azul con Manguera",7277.02,MXN,"{""url"":""https://www.grupocoresa.com/juego-manifold-f-r22-134a-404a-con-manguera-60-rojo-azul-psi-yellow-jacket-9992"",""scraped_at"":1766777368.5442796,""category_origin"":""herramientas-y-accesorios-para-instalaciones""}",pending,
2994,2025-12-26 19:29:28.571152+00,Grupo Coresa,COR-190212-00090001,Recuperadora de Refrigerante XLT 95760 Yellow Jacket 115V/60 Hz,36659.34,MXN,"{""reason"":""Machine detected""}",ignored,
2995,2025-12-26 19:29:28.571152+00,Grupo Coresa,COR-190212-00090001,Recuperadora de Refrigerante XLT 95760 Yellow Jacket 115V/60 Hz,36659.34,MXN,"{""reason"":""Machine detected""}",ignored,
