sku,nombre_estandarizado,grupo_general,grupo_especializado,marca,modelo,descripcion_tecnica,capacidad,voltaje,refrigerante,tipo_operacion,seer,observaciones_equivalencia,proveedor_original,sku_original,precio_referencia,unidad
EQ-MSO-1.5T220-006,Minisplit On-Off York 1.5T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,York,High Wall,18000 BTU Frío-Calor R410A 11 SEER,1.5 Ton,220V,R410A,Frío-Calor,11,Minisplit High Wall 1.5Tr F/C,Grupo Coresa,COR-181029-00008912,7490.68,Pieza
EQ-MSO-1.5T220-006,Minisplit On-Off York 1.5T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,York,High Wall,18000 BTU Frío-Calor R410A 11 SEER,1.5 Ton,220V,R410A,Frío-Calor,11,Minisplit High Wall 1.5Tr F/C,Grupo Coresa,COR-181029-00008912,7490.68,Pieza
EQ-DIV-3T220-002,Juego Dividido York 3T 220V Solo Frío R410A,Equipos HVAC,Equipos Paquete,York,Americano,Juego Dividido 3Tr Solo Frío R410A 13 SEER,3 Ton,220V,R410A,Solo Frío,13,Juego Dividido Tipo Americano 3Tr S-F,Grupo Coresa,COR-181029-00009602,29287.96,Pieza
EQ-DIV-3T220-002,Juego Dividido York 3T 220V Solo Frío R410A,Equipos HVAC,Equipos Paquete,York,Americano,Juego Dividido 3Tr Solo Frío R410A 13 SEER,3 Ton,220V,R410A,Solo Frío,13,Juego Dividido Tipo Americano 3Tr S-F,Grupo Coresa,COR-181029-00009602,29287.96,Pieza
EQ-FAN-1T120-001,Fan&Coil York 1T 120V Solo Frío 4H 1M Izq,Equipos HVAC,Fan & Coil,York,Agua Helada,Fan&Coil 1Tr Solo Frío Agua Helada 4H 1M 120V Izq,1 Ton,120V,,Solo Frío,,Fan&Coil de Agua Helada 1Tr S-F Izq,Grupo Coresa,COR-181104-00003062,8926.65,Pieza
EQ-FAN-1T120-001,Fan&Coil York 1T 120V Solo Frío 4H 1M Izq,Equipos HVAC,Fan & Coil,York,Agua Helada,Fan&Coil 1Tr Solo Frío Agua Helada 4H 1M 120V Izq,1 Ton,120V,,Solo Frío,,Fan&Coil de Agua Helada 1Tr S-F Izq,Grupo Coresa,COR-181104-00003062,8926.65,Pieza
EQ-FAN-1T120-002,Fan&Coil York 1T 120V Solo Frío 4H 1M Der,Equipos HVAC,Fan & Coil,York,Agua Helada,Fan&Coil 1Tr Solo Frío Agua Helada 4H 1M 120V Der,1 Ton,120V,,Solo Frío,,Fan&Coil de Agua Helada 1Tr S-F Der,Grupo Coresa,COR-181104-00004062,7587.65,Pieza
EQ-FAN-1T120-002,Fan&Coil York 1T 120V Solo Frío 4H 1M Der,Equipos HVAC,Fan & Coil,York,Agua Helada,Fan&Coil 1Tr Solo Frío Agua Helada 4H 1M 120V Der,1 Ton,120V,,Solo Frío,,Fan&Coil de Agua Helada 1Tr S-F Der,Grupo Coresa,COR-181104-00004062,7587.65,Pieza
EQ-MAN-10T220-001,Manejadora York 10T 220V Solo Frío R410A,Equipos HVAC,Manejadoras,York,,Manejadora 10Tr Solo Frío R410A 11 EER Dual,10 Ton,220V,R410A,Solo Frío,,Manejadora 10Tr S-F 11 EER,Grupo Coresa,COR-181201-00004968,76110.27,Pieza
EQ-MAN-10T220-001,Manejadora York 10T 220V Solo Frío R410A,Equipos HVAC,Manejadoras,York,,Manejadora 10Tr Solo Frío R410A 11 EER Dual,10 Ton,220V,R410A,Solo Frío,,Manejadora 10Tr S-F 11 EER,Grupo Coresa,COR-181201-00004968,76110.27,Pieza
EQ-MAN-20T230-001,Manejadora Agua Helada York 20T 230V,Equipos HVAC,Manejadoras,York,Agua Helada,Manejadora de Agua Helada 20Tr S/F 3H 230V,20 Ton,230V,,Solo Frío,,Manejadora Agua Helada 20Tr,Grupo Coresa,COR-190227-00061101,118888.98,Pieza
EQ-MAN-20T230-001,Manejadora Agua Helada York 20T 230V,Equipos HVAC,Manejadoras,York,Agua Helada,Manejadora de Agua Helada 20Tr S/F 3H 230V,20 Ton,230V,,Solo Frío,,Manejadora Agua Helada 20Tr,Grupo Coresa,COR-190227-00061101,118888.98,Pieza
EQ-MSO-1T110-006,Minisplit On-Off York 1T 110V Solo Frío R410A,Equipos HVAC,Minisplits Residenciales,York,High Wall,12000 BTU Solo Frío R410A 11 SEER,1 Ton,110V,R410A,Solo Frío,11,Minisplit High Wall 1Tr Solo Frío 110V,Grupo Coresa,COR-190530-00080501,4544.43,Pieza
EQ-MSO-1T110-006,Minisplit On-Off York 1T 110V Solo Frío R410A,Equipos HVAC,Minisplits Residenciales,York,High Wall,12000 BTU Solo Frío R410A 11 SEER,1 Ton,110V,R410A,Solo Frío,11,Minisplit High Wall 1Tr Solo Frío 110V,Grupo Coresa,COR-190530-00080501,4544.43,Pieza
EQ-PIT-4T220-001,Piso Techo Inverter York 4T 220V Solo Frío R410A,Equipos HVAC,Piso-Techo,York,Inverter,Juego Piso Techo Inverter 4Tr Solo Frío R410A 16 SEER,4 Ton,220V,R410A,Solo Frío,16,Juego Pisotecho 4Tr S-F Inverter,Grupo Coresa,COR-190802-00022801,38822.89,Pieza
EQ-PIT-4T220-001,Piso Techo Inverter York 4T 220V Solo Frío R410A,Equipos HVAC,Piso-Techo,York,Inverter,Juego Piso Techo Inverter 4Tr Solo Frío R410A 16 SEER,4 Ton,220V,R410A,Solo Frío,16,Juego Pisotecho 4Tr S-F Inverter,Grupo Coresa,COR-190802-00022801,38822.89,Pieza
EQ-CAS-2T220-001,Cassette Inverter York 2T 220V Solo Frío R410A,Equipos HVAC,Cassette,York,Inverter,Juego Cassette 2Tr Solo Frío R410A 20 SEER,2 Ton,220V,R410A,Solo Frío,20,Juego Cassette 2Tr S-F Inverter,Grupo Coresa,COR-200115-00038411,25130.66,Pieza
EQ-CAS-2T220-001,Cassette Inverter York 2T 220V Solo Frío R410A,Equipos HVAC,Cassette,York,Inverter,Juego Cassette 2Tr Solo Frío R410A 20 SEER,2 Ton,220V,R410A,Solo Frío,20,Juego Cassette 2Tr S-F Inverter,Grupo Coresa,COR-200115-00038411,25130.66,Pieza
EQ-CAS-3T220-001,Cassette Inverter York 3T 220V Solo Frío R410A,Equipos HVAC,Cassette,York,Inverter,Juego Cassette 3Tr Solo Frío R410A 17 SEER,3 Ton,220V,R410A,Solo Frío,17,Juego Cassette 3Tr S-F Inverter,Grupo Coresa,COR-200115-00048411,31756.37,Pieza
EQ-CAS-3T220-001,Cassette Inverter York 3T 220V Solo Frío R410A,Equipos HVAC,Cassette,York,Inverter,Juego Cassette 3Tr Solo Frío R410A 17 SEER,3 Ton,220V,R410A,Solo Frío,17,Juego Cassette 3Tr S-F Inverter,Grupo Coresa,COR-200115-00048411,31756.37,Pieza
EQ-CAS-4T220-001,Cassette Inverter York 4T 220V Solo Frío R410A,Equipos HVAC,Cassette,York,Inverter,Juego Cassette 4Tr Solo Frío R410A 16 SEER,4 Ton,220V,R410A,Solo Frío,16,Juego Cassette 4Tr S-F Inverter,Grupo Coresa,COR-200115-00058411,40890.16,Pieza
EQ-CAS-4T220-001,Cassette Inverter York 4T 220V Solo Frío R410A,Equipos HVAC,Cassette,York,Inverter,Juego Cassette 4Tr Solo Frío R410A 16 SEER,4 Ton,220V,R410A,Solo Frío,16,Juego Cassette 4Tr S-F Inverter,Grupo Coresa,COR-200115-00058411,40890.16,Pieza
EQ-FAN-3T220-001,Fan&Coil Inverter York 3T 220V Frío-Calor R410A,Equipos HVAC,Fan & Coil,York,Inverter,Juego Fan&Coil 3Tr Frío/Calor R410A 17 SEER,3 Ton,220V,R410A,Frío-Calor,17,Juego Fan Coil 3Tr F/C Inverter,Grupo Coresa,COR-200115-00087411,30841.29,Pieza
EQ-FAN-3T220-001,Fan&Coil Inverter York 3T 220V Frío-Calor R410A,Equipos HVAC,Fan & Coil,York,Inverter,Juego Fan&Coil 3Tr Frío/Calor R410A 17 SEER,3 Ton,220V,R410A,Frío-Calor,17,Juego Fan Coil 3Tr F/C Inverter,Grupo Coresa,COR-200115-00087411,30841.29,Pieza
EQ-PAQ-4T220-003,Paquete Residencial Lennox 4T 220V Solo Frío 13SEER,Equipos HVAC,Equipos Paquete,Lennox,,Paquete Residencial 4Tr Solo Frío 220V 13 SEER,4 Ton,220V,,Solo Frío,13,Paquete Residencial Lennox 4Tr S-F,Grupo Coresa,COR-200205-00033511,19667.48,Pieza
EQ-PAQ-4T220-003,Paquete Residencial Lennox 4T 220V Solo Frío 13SEER,Equipos HVAC,Equipos Paquete,Lennox,,Paquete Residencial 4Tr Solo Frío 220V 13 SEER,4 Ton,220V,,Solo Frío,13,Paquete Residencial Lennox 4Tr S-F,Grupo Coresa,COR-200205-00033511,19667.48,Pieza
EQ-PAQ-10T460-001,Paquete Comercial York 10T 460V Solo Frío R410A 11.2SEER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 10Tr Solo Frío R410A 460V 11.2 SEER,10 Ton,460V,R410A,Solo Frío,11.2,Paquete Comercial York 10Tr 460V S-F,Grupo Coresa,COR-200321-00096611,161695.64,Pieza
EQ-PAQ-10T460-001,Paquete Comercial York 10T 460V Solo Frío R410A 11.2SEER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 10Tr Solo Frío R410A 460V 11.2 SEER,10 Ton,460V,R410A,Solo Frío,11.2,Paquete Comercial York 10Tr 460V S-F,Grupo Coresa,COR-200321-00096611,161695.64,Pieza
EQ-PAQ-15T440-001,Paquete Comercial York 15T 440V Solo Frío R410A 11.5SEER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 15Tr Solo Frío R410A 440V 11.5 SEER,15 Ton,440V,R410A,Solo Frío,11.5,Paquete Comercial York 15Tr 440V S-F,Grupo Coresa,COR-200325-00008611,228805.44,Pieza
EQ-PAQ-15T440-001,Paquete Comercial York 15T 440V Solo Frío R410A 11.5SEER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 15Tr Solo Frío R410A 440V 11.5 SEER,15 Ton,440V,R410A,Solo Frío,11.5,Paquete Comercial York 15Tr 440V S-F,Grupo Coresa,COR-200325-00008611,228805.44,Pieza
EQ-PAQ-10T220-001,Paquete Comercial York 10T 220V Solo Frío R410A 11.2SEER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 10Tr Solo Frío R410A 220V 11.2 SEER,10 Ton,220V,R410A,Solo Frío,11.2,Paquete Comercial York 10Tr 220V S-F,Grupo Coresa,COR-200325-00067611,140662.79,Pieza
EQ-PAQ-10T220-001,Paquete Comercial York 10T 220V Solo Frío R410A 11.2SEER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 10Tr Solo Frío R410A 220V 11.2 SEER,10 Ton,220V,R410A,Solo Frío,11.2,Paquete Comercial York 10Tr 220V S-F,Grupo Coresa,COR-200325-00067611,140662.79,Pieza
EQ-MSO-1T110-007,Minisplit On-Off Mirage 1T 110V Solo Frío R410A Life12,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12,12000 BTU Solo Frío R410A 12 SEER,1 Ton,110V,R410A,Solo Frío,12,Minisplit Life12 1Tr 110V S-F,Grupo Coresa,COR-200514-00089711,5207.87,Pieza
EQ-FAN-4T220-001,Fan&Coil Inverter York 4T 220V Frío-Calor R410A,Equipos HVAC,Fan & Coil,York,Inverter,Juego Fan&Coil 4Tr Frío/Calor R410A 15 SEER,4 Ton,220V,R410A,Frío-Calor,15,Juego Fan Coil 4Tr F/C Inverter,Grupo Coresa,COR-200529-00034811,42025.65,Pieza
EQ-FAN-4T220-001,Fan&Coil Inverter York 4T 220V Frío-Calor R410A,Equipos HVAC,Fan & Coil,York,Inverter,Juego Fan&Coil 4Tr Frío/Calor R410A 15 SEER,4 Ton,220V,R410A,Frío-Calor,15,Juego Fan Coil 4Tr F/C Inverter,Grupo Coresa,COR-200529-00034811,42025.65,Pieza
EQ-PAQ-3T220-002,Paquete Residencial Inverter York 3T 220V Frío-Calor 18.5SEER,Equipos HVAC,Equipos Paquete,York,Inverter,Paquete Residencial Inverter 3Tr Frío-Calor 220V 18.5 SEER,3 Ton,220V,,Frío-Calor,18.5,Paquete Residencial Inverter 3Tr F/C,Grupo Coresa,COR-201013-00087321,46913.51,Pieza
EQ-PAQ-3T220-002,Paquete Residencial Inverter York 3T 220V Frío-Calor 18.5SEER,Equipos HVAC,Equipos Paquete,York,Inverter,Paquete Residencial Inverter 3Tr Frío-Calor 220V 18.5 SEER,3 Ton,220V,,Frío-Calor,18.5,Paquete Residencial Inverter 3Tr F/C,Grupo Coresa,COR-201013-00087321,46913.51,Pieza
EQ-MSO-2T220-002,Minisplit On-Off Mirage Life12+ 2T 220V Frío-Calor,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,24000 BTU Frío-Calor R410A 12 SEER,2 Ton,220V,R410A,Frío-Calor,12,Minisplit High Wall Life12+ Mirage 2Tr F/C,Grupo Coresa,COR-20220805-00005631,11204.20,Pieza
EQ-MSO-2T220-002,Minisplit On-Off Mirage Life12+ 2T 220V Frío-Calor,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,24000 BTU Frío-Calor R410A 12 SEER,2 Ton,220V,R410A,Frío-Calor,12,Minisplit High Wall Life12+ Mirage 2Tr F/C,Grupo Coresa,COR-20220805-00005631,11204.20,Pieza
EQ-MSI-1T110-002,Minisplit Inverter Mirage Magnum22 1T 110V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Magnum 22,12000 BTU Frío-Calor R410A 22 SEER,1 Ton,110V,R410A,Frío-Calor,22,Minisplit High Wall Inverter Magnum22 1Tr 110V,Grupo Coresa,COR-20220805-00026631,8452.10,Pieza
EQ-MSI-1T110-002,Minisplit Inverter Mirage Magnum22 1T 110V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Magnum 22,12000 BTU Frío-Calor R410A 22 SEER,1 Ton,110V,R410A,Frío-Calor,22,Minisplit High Wall Inverter Magnum22 1Tr 110V,Grupo Coresa,COR-20220805-00026631,8452.10,Pieza
EQ-MSI-1T220-002,Minisplit Inverter Mirage Magnum22 1T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Magnum 22,12000 BTU Frío-Calor R410A 22 SEER,1 Ton,220V,R410A,Frío-Calor,22,Minisplit High Wall Inverter Magnum22 1Tr 220V,Grupo Coresa,COR-20220805-00046631,8227.52,Pieza
EQ-MSI-1T220-002,Minisplit Inverter Mirage Magnum22 1T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Magnum 22,12000 BTU Frío-Calor R410A 22 SEER,1 Ton,220V,R410A,Frío-Calor,22,Minisplit High Wall Inverter Magnum22 1Tr 220V,Grupo Coresa,COR-20220805-00046631,8227.52,Pieza
EQ-MSI-1.5T220-004,Minisplit Inverter Mirage Magnum22 1.5T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Magnum 22,18000 BTU Frío-Calor R410A 22 SEER,1.5 Ton,220V,R410A,Frío-Calor,22,Minisplit High Wall Inverter Magnum22 1.5Tr 220V,Grupo Coresa,COR-20220805-00056631,11442.95,Pieza
EQ-MSI-1.5T220-004,Minisplit Inverter Mirage Magnum22 1.5T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Magnum 22,18000 BTU Frío-Calor R410A 22 SEER,1.5 Ton,220V,R410A,Frío-Calor,22,Minisplit High Wall Inverter Magnum22 1.5Tr 220V,Grupo Coresa,COR-20220805-00056631,11442.95,Pieza
EQ-MSO-1T110-008,Minisplit On-Off Mirage Life12+ 1T 110V Solo Frío,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,12000 BTU Solo Frío R410A 12 SEER,1 Ton,110V,R410A,Solo Frío,12,Minisplit High Wall Life12+ 1Tr 110V S-F,Grupo Coresa,COR-20220805-00066631,4861.66,Pieza
EQ-MSO-1T110-008,Minisplit On-Off Mirage Life12+ 1T 110V Solo Frío,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,12000 BTU Solo Frío R410A 12 SEER,1 Ton,110V,R410A,Solo Frío,12,Minisplit High Wall Life12+ 1Tr 110V S-F,Grupo Coresa,COR-20220805-00066631,4861.66,Pieza
EQ-MSI-2T220-008,Minisplit Inverter Mirage 17 2T 220V Solo Frío R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Inverter 17,24000 BTU Solo Frío R410A 17 SEER,2 Ton,220V,R410A,Solo Frío,17,Minisplit High Wall Inverter 17 Mirage 2T S-F,Grupo Coresa,COR-20220805-00067631,9159.92,Pieza
EQ-MSI-2T220-008,Minisplit Inverter Mirage 17 2T 220V Solo Frío R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Inverter 17,24000 BTU Solo Frío R410A 17 SEER,2 Ton,220V,R410A,Solo Frío,17,Minisplit High Wall Inverter 17 Mirage 2T S-F,Grupo Coresa,COR-20220805-00067631,9159.92,Pieza
EQ-MSO-1T220-008,Minisplit On-Off Mirage Life12+ 1T 220V Solo Frío,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,12000 BTU Solo Frío R410A 12 SEER,1 Ton,220V,R410A,Solo Frío,12,Minisplit High Wall Life12+ 1Tr 220V S-F,Grupo Coresa,COR-20220805-00076631,4781.55,Pieza
EQ-MSO-1T220-008,Minisplit On-Off Mirage Life12+ 1T 220V Solo Frío,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,12000 BTU Solo Frío R410A 12 SEER,1 Ton,220V,R410A,Solo Frío,12,Minisplit High Wall Life12+ 1Tr 220V S-F,Grupo Coresa,COR-20220805-00076631,4781.55,Pieza
EQ-MSO-1T110-001,Minisplit On-Off Mirage Life12+ 1T 110V Frío-Calor,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,12000 BTU Frío-Calor R410A 12 SEER,1 Ton,110V,R410A,Frío-Calor,12,Minisplit High Wall Life12+ 1Tr 110V F/C,Grupo Coresa,COR-20220805-00084631,5699.68,Pieza
EQ-MSO-1T110-001,Minisplit On-Off Mirage Life12+ 1T 110V Frío-Calor,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,12000 BTU Frío-Calor R410A 12 SEER,1 Ton,110V,R410A,Frío-Calor,12,Minisplit High Wall Life12+ 1Tr 110V F/C,Grupo Coresa,COR-20220805-00084631,5699.68,Pieza
EQ-MSO-1.5T220-007,Minisplit On-Off Mirage Life12+ 1.5T 220V Solo Frío,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,18000 BTU Solo Frío R410A 12 SEER,1.5 Ton,220V,R410A,Solo Frío,12,Minisplit High Wall Life12+ 1.5Tr 220V S-F,Grupo Coresa,COR-20220805-00086631,8090.12,Pieza
EQ-MSO-1.5T220-007,Minisplit On-Off Mirage Life12+ 1.5T 220V Solo Frío,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,18000 BTU Solo Frío R410A 12 SEER,1.5 Ton,220V,R410A,Solo Frío,12,Minisplit High Wall Life12+ 1.5Tr 220V S-F,Grupo Coresa,COR-20220805-00086631,8090.12,Pieza
EQ-MSO-2T220-001,Minisplit On-Off Mirage Life12+ 2T 220V Solo Frío,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,24000 BTU Solo Frío R410A 12 SEER,2 Ton,220V,R410A,Solo Frío,12,Minisplit High Wall Life12+ 2Tr 220V S-F,Grupo Coresa,COR-20220805-00096631,10431.62,Pieza
EQ-MSO-2T220-001,Minisplit On-Off Mirage Life12+ 2T 220V Solo Frío,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,24000 BTU Solo Frío R410A 12 SEER,2 Ton,220V,R410A,Solo Frío,12,Minisplit High Wall Life12+ 2Tr 220V S-F,Grupo Coresa,COR-20220805-00096631,10431.62,Pieza
EQ-POR-1T110-003,Aire Portátil Mirage X-One 1T 110V Frío-Calor 14000BTU,Equipos HVAC,Aires Portátiles,Mirage,X-One,14000 BTU Frío-Calor R410A,1 Ton,110V,R410A,Frío-Calor,,Aire Acondicionado Portátil Mirage MAPS1411H,Grupo Coresa,COR-210128-00043621,8742.48,Pieza
EQ-POR-1T110-003,Aire Portátil Mirage X-One 1T 110V Frío-Calor 14000BTU,Equipos HVAC,Aires Portátiles,Mirage,X-One,14000 BTU Frío-Calor R410A,1 Ton,110V,R410A,Frío-Calor,,Aire Acondicionado Portátil Mirage MAPS1411H,Grupo Coresa,COR-210128-00043621,8742.48,Pieza
EQ-PAQ-25T220-002,Paquete Comercial York 25T 220V Solo Frío R410A 7EER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 25Tr Solo Frío R410A 220V 7 EER,25 Ton,220V,R410A,Solo Frío,7,Paquete Comercial York 25Tr 220V S-F 7EER,Grupo Coresa,COR-210415-00075721,238779.85,Pieza
EQ-PAQ-25T220-002,Paquete Comercial York 25T 220V Solo Frío R410A 7EER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 25Tr Solo Frío R410A 220V 7 EER,25 Ton,220V,R410A,Solo Frío,7,Paquete Comercial York 25Tr 220V S-F 7EER,Grupo Coresa,COR-210415-00075721,238779.85,Pieza
EQ-PAQ-20T440-001,Paquete Comercial York 20T 440V Solo Frío R410A 7.7EER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 20Tr Solo Frío R410A 440V 7.7 EER,20 Ton,440V,R410A,Solo Frío,7.7,Paquete Comercial York 20Tr 440V S-F 7.7EER,Grupo Coresa,COR-210420-00077721,228385.60,Pieza
EQ-PAQ-25T440-001,Paquete Comercial York 25T 440V Solo Frío R410A 8EER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 25Tr Solo Frío R410A 440V 8 EER,25 Ton,440V,R410A,Solo Frío,8,Paquete Comercial York 25Tr 440V S-F 8EER,Grupo Coresa,COR-210420-00087721,278384.82,Pieza
EQ-PAQ-25T440-001,Paquete Comercial York 25T 440V Solo Frío R410A 8EER,Equipos HVAC,Equipos Paquete,York,Predator,Paquete Comercial 25Tr Solo Frío R410A 440V 8 EER,25 Ton,440V,R410A,Solo Frío,8,Paquete Comercial York 25Tr 440V S-F 8EER,Grupo Coresa,COR-210420-00087721,278384.82,Pieza
EQ-MSO-2T220-007,Minisplit On-Off Mirage XLife 2T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,X Life,24000 BTU Frío-Calor R410A 11.7 SEER,2 Ton,220V,R410A,Frío-Calor,11.7,Minisplit High Wall XLife Mirage 2Tr F/C,Grupo Coresa,COR-210701-00001921,10877.39,Pieza
EQ-MSO-2T220-007,Minisplit On-Off Mirage XLife 2T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,X Life,24000 BTU Frío-Calor R410A 11.7 SEER,2 Ton,220V,R410A,Frío-Calor,11.7,Minisplit High Wall XLife Mirage 2Tr F/C,Grupo Coresa,COR-210701-00001921,10877.39,Pieza
EQ-PAQ-5T220-001,Paquete Residencial York 5T 220V Solo Frío R410A 14SEER,Equipos HVAC,Equipos Paquete,York,Sunline,Paquete Residencial 5Tr Solo Frío R410A 14 SEER,5 Ton,220V,R410A,Solo Frío,14,Paquete Residencial 5Tr S-F 14SEER,Grupo Coresa,COR-210708-00081921,43567.15,Pieza
EQ-PAQ-5T220-001,Paquete Residencial York 5T 220V Solo Frío R410A 14SEER,Equipos HVAC,Equipos Paquete,York,Sunline,Paquete Residencial 5Tr Solo Frío R410A 14 SEER,5 Ton,220V,R410A,Solo Frío,14,Paquete Residencial 5Tr S-F 14SEER,Grupo Coresa,COR-210708-00081921,43567.15,Pieza
EQ-DIV-4T220-002,Juego Dividido Inverter York 4T 220V Frío-Calor R410A 18SEER,Equipos HVAC,Equipos Paquete,York,Inverter,Juego Dividido Inverter 4Tr Frío-Calor R410A 18 SEER,4 Ton,220V,R410A,Frío-Calor,18,Juego Dividido Inverter 4Tr F/C,Grupo Coresa,COR-220203-00010431,89536.57,Pieza
EQ-DIV-4T220-002,Juego Dividido Inverter York 4T 220V Frío-Calor R410A 18SEER,Equipos HVAC,Equipos Paquete,York,Inverter,Juego Dividido Inverter 4Tr Frío-Calor R410A 18 SEER,4 Ton,220V,R410A,Frío-Calor,18,Juego Dividido Inverter 4Tr F/C,Grupo Coresa,COR-220203-00010431,89536.57,Pieza
EQ-MSO-1T110-009,Minisplit On-Off Trane 1T 110V Solo Frío R410A,Equipos HVAC,Minisplits Residenciales,Trane,High Wall,12000 BTU Solo Frío R410A 11.5 SEER,1 Ton,110V,R410A,Solo Frío,11.5,Minisplit High Wall Trane 1Tr 110V S-F,Grupo Coresa,COR-220423-00055531,8953.10,Pieza
EQ-MSO-1T110-009,Minisplit On-Off Trane 1T 110V Solo Frío R410A,Equipos HVAC,Minisplits Residenciales,Trane,High Wall,12000 BTU Solo Frío R410A 11.5 SEER,1 Ton,110V,R410A,Solo Frío,11.5,Minisplit High Wall Trane 1Tr 110V S-F,Grupo Coresa,COR-220423-00055531,8953.10,Pieza
EQ-MSO-1T110-010,Minisplit On-Off Mirage XLife 1T 110V Solo Frío 12SEER,Equipos HVAC,Minisplits Residenciales,Mirage,X Life,12000 BTU Solo Frío R410A 12 SEER,1 Ton,110V,R410A,Solo Frío,12,Minisplit High Wall XLife Mirage 1Tr 110V S-F,Grupo Coresa,COR-220507-00070631,4694.73,Pieza
EQ-MSO-1T110-010,Minisplit On-Off Mirage XLife 1T 110V Solo Frío 12SEER,Equipos HVAC,Minisplits Residenciales,Mirage,X Life,12000 BTU Solo Frío R410A 12 SEER,1 Ton,110V,R410A,Solo Frío,12,Minisplit High Wall XLife Mirage 1Tr 110V S-F,Grupo Coresa,COR-220507-00070631,4694.73,Pieza
EQ-MSO-1T220-003,Minisplit On-Off Mirage XLife 1T 220V Solo Frío R410A 12SEER,Equipos HVAC,Minisplits Residenciales,Mirage,X Life,12000 BTU Solo Frío R410A 12 SEER,1 Ton,220V,R410A,Solo Frío,12,Minisplit High Wall XLife Mirage 1Tr 220V S-F,Grupo Coresa,COR-220507-00080631,4617.88,Pieza
EQ-MSO-1T220-003,Minisplit On-Off Mirage XLife 1T 220V Solo Frío R410A 12SEER,Equipos HVAC,Minisplits Residenciales,Mirage,X Life,12000 BTU Solo Frío R410A 12 SEER,1 Ton,220V,R410A,Solo Frío,12,Minisplit High Wall XLife Mirage 1Tr 220V S-F,Grupo Coresa,COR-220507-00080631,4617.88,Pieza
EQ-MSI-2T220-005,Minisplit Inverter Mirage Magnum22 2T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Magnum 22,24000 BTU Frío-Calor R410A 22 SEER,2 Ton,220V,R410A,Frío-Calor,22,Minisplit High Wall Inverter Magnum22 2Tr 220V F/C,Grupo Coresa,COR-220510-00091631,15383.22,Pieza
EQ-MSI-2T220-005,Minisplit Inverter Mirage Magnum22 2T 220V Frío-Calor R410A,Equipos HVAC,Minisplits Residenciales,Mirage,Magnum 22,24000 BTU Frío-Calor R410A 22 SEER,2 Ton,220V,R410A,Frío-Calor,22,Minisplit High Wall Inverter Magnum22 2Tr 220V F/C,Grupo Coresa,COR-220510-00091631,15383.22,Pieza
EQ-MSO-1T220-001,Minisplit On-Off Mirage Life12+ 1T 220V Frío-Calor,Equipos HVAC,Minisplits Residenciales,Mirage,Life 12+,12000 BTU Frío-Calor R410A 12 SEER,1 Ton,220V,R410A,Frío-Calor,12,Minisplit High Wall Life12+ Mirage 1Tr F/C,Grupo Coresa,COR-220805-00094631,5205.77,Pieza
