sku,precio,proveedor,sku_original,url,scraped_at,raw_id
HE-HER-DIV-006,74.43,Grupo Coresa,COR-181201-00009975,https://www.grupocoresa.com/peine-para-serpentin-2-medidas-12-y-14-aletas-p-p-5799,2025-12-26 19:29:24.671778+00,2989
HE-HER-DIV-007,62.71,Grupo Coresa,COR-190111-00009189,https://www.grupocoresa.com/destornillador-de-bolsillo-4-en-1-130mm-9819,2025-12-26 19:29:24.671778+00,2990
HE-HER-DIV-007,62.71,Grupo Coresa,COR-190111-00009189,https://www.grupocoresa.com/destornillador-de-bolsillo-4-en-1-130mm-9819,2025-12-26 19:29:24.671778+00,2991
HE-MAN-YEL-020,7277.02,Grupo Coresa,COR-190207-00002999,https://www.grupocoresa.com/juego-manifold-f-r22-134a-404a-con-manguera-60-rojo-azul-psi-yellow-jacket-9992,2025-12-26 19:29:28.571152+00,2992
HE-MAN-YEL-020,7277.02,Grupo Coresa,COR-190207-00002999,https://www.grupocoresa.com/juego-manifold-f-r22-134a-404a-con-manguera-60-rojo-azul-psi-yellow-jacket-9992,2025-12-26 19:29:28.571152+00,2993
HE-HER-UNI-024,306.05,Grupo Coresa,COR-190219-00045001,https://www.grupocoresa.com/mini-corta-tubo-1-8-a-1-1-8-10054,2025-12-26 19:29:28.571152+00,2996
HE-HER-UNI-024,306.05,Grupo Coresa,COR-190219-00045001,https://www.grupocoresa.com/mini-corta-tubo-1-8-a-1-1-8-10054,2025-12-26 19:29:28.571152+00,2997
HE-MAN-YEL-021,2421.51,Grupo Coresa,COR-190311-00046101,https://www.grupocoresa.com/manifold-f-r404-410-22-sin-mangueras-yellow-jacket-10164,2025-12-26 19:29:28.571152+00,3000
HE-MAN-YEL-021,2421.51,Grupo Coresa,COR-190311-00046101,https://www.grupocoresa.com/manifold-f-r404-410-22-sin-mangueras-yellow-jacket-10164,2025-12-26 19:29:28.571152+00,3001
HE-MAN-YEL-022,812.29,Grupo Coresa,COR-190311-00056101,https://www.grupocoresa.com/manometro-3-1-8-baja-azul-para-f-30-0-120psi-r22-134a-404a-yellow-jacket-10165,2025-12-26 19:29:28.571152+00,3002
HE-MAN-YEL-022,812.29,Grupo Coresa,COR-190311-00056101,https://www.grupocoresa.com/manometro-3-1-8-baja-azul-para-f-30-0-120psi-r22-134a-404a-yellow-jacket-10165,2025-12-26 19:29:28.571152+00,3003
HE-HER-YEL-015,96.91,Grupo Coresa,COR-190312-00017101,https://www.grupocoresa.com/peine-para-serpentin-rojo-18-20-aletas-yellow-jacket-10171,2025-12-26 19:29:28.571152+00,3004
HE-HER-YEL-015,96.91,Grupo Coresa,COR-190312-00017101,https://www.grupocoresa.com/peine-para-serpentin-rojo-18-20-aletas-yellow-jacket-10171,2025-12-26 19:29:28.571152+00,3005
HE-HER-AVA-011,1099.75,Grupo Coresa,COR-190429-00030401,https://www.grupocoresa.com/cortatubo-3-8-a-2-5-8-avaly-10403,2025-12-26 19:29:28.571152+00,3006
HE-HER-AVA-011,1099.75,Grupo Coresa,COR-190429-00030401,https://www.grupocoresa.com/cortatubo-3-8-a-2-5-8-avaly-10403,2025-12-26 19:29:28.571152+00,3007
HE-HER-YEL-016,3150.55,Grupo Coresa,COR-190515-00014401,https://www.grupocoresa.com/herramienta-flare-uso-pesado-45-para-3-4-7-8-1-1-1-8-yellow-jacket-10441,2025-12-26 19:29:28.571152+00,3008
HE-HER-YEL-016,3150.55,Grupo Coresa,COR-190515-00014401,https://www.grupocoresa.com/herramienta-flare-uso-pesado-45-para-3-4-7-8-1-1-1-8-yellow-jacket-10441,2025-12-26 19:29:28.571152+00,3009
HE-INS-AVA-001,4949.35,Grupo Coresa,COR-190711-00054701,https://www.grupocoresa.com/medidor-digital-inalambrico-10745,2025-12-26 19:29:28.571152+00,3010
HE-INS-AVA-001,4949.35,Grupo Coresa,COR-190711-00054701,https://www.grupocoresa.com/medidor-digital-inalambrico-10745,2025-12-26 19:29:28.571152+00,3011
HE-INS-AVA-002,1274.1,Grupo Coresa,COR-190711-00094701,https://www.grupocoresa.com/termo-higrometro-va-dtl51h-digital-10749,2025-12-26 19:29:28.571152+00,3014
HE-INS-AVA-002,1274.1,Grupo Coresa,COR-190711-00094701,https://www.grupocoresa.com/termo-higrometro-va-dtl51h-digital-10749,2025-12-26 19:29:28.571152+00,3015
HE-PRO-FUL-009,282.82,Grupo Coresa,COR-210728-00044921,https://www.grupocoresa.com/caja-gabinete-para-facilitar-instalacion-de-controladores-full-gauge-12944,2025-12-26 19:29:34.177006+00,3059
HE-SOL-RED-001,162.25,Grupo Coresa,COR-211025-00035131,https://www.grupocoresa.com/tanque-para-soldar-negro-red-burn-3650-f-13153,2025-12-26 19:29:34.177006+00,3060
HE-SOL-RED-001,162.25,Grupo Coresa,COR-211025-00035131,https://www.grupocoresa.com/tanque-para-soldar-negro-red-burn-3650-f-13153,2025-12-26 19:29:34.177006+00,3061
HE-BOM-YEL-003,20889.63,Grupo Coresa,COR-211209-00091231,https://www.grupocoresa.com/bomba-de-vacio-dos-etapas-superevac-plus-ii-1-2hp-6cfm-115v-50-60hz-yellow-jacket-13219,2025-12-26 19:29:34.177006+00,3062
HE-BOM-YEL-003,20889.63,Grupo Coresa,COR-211209-00091231,https://www.grupocoresa.com/bomba-de-vacio-dos-etapas-superevac-plus-ii-1-2hp-6cfm-115v-50-60hz-yellow-jacket-13219,2025-12-26 19:29:34.177006+00,3063
HE-CHE-AVA-003,263.97,Grupo Coresa,COR-220120-00033331,https://www.grupocoresa.com/espuma-de-poliuretano-12oz-340gr-13333,2025-12-26 19:29:36.844095+00,3064
HE-CHE-AVA-003,263.97,Grupo Coresa,COR-220120-00033331,https://www.grupocoresa.com/espuma-de-poliuretano-12oz-340gr-13333,2025-12-26 19:29:36.844095+00,3065
AC-SOP-AVA-006,336.75,Grupo Coresa,COR-220202-00089331,https://www.grupocoresa.com/base-de-piso-para-condensadora-9000-24000btus-incluye-tornilleria-13398,2025-12-26 19:29:36.844095+00,3066
AC-SOP-AVA-006,336.75,Grupo Coresa,COR-220202-00089331,https://www.grupocoresa.com/base-de-piso-para-condensadora-9000-24000btus-incluye-tornilleria-13398,2025-12-26 19:29:36.844095+00,3067
RE-REF-YEL-009,16.58,Grupo Coresa,COR-220205-00040431,https://www.grupocoresa.com/empaque-o-ring-yellow-jacket-13404,2025-12-26 19:29:36.844095+00,3068
RE-REF-YEL-009,16.58,Grupo Coresa,COR-220205-00040431,https://www.grupocoresa.com/empaque-o-ring-yellow-jacket-13404,2025-12-26 19:29:36.844095+00,3069
RE-REF-YEL-010,14.43,Grupo Coresa,COR-220205-00050431,https://www.grupocoresa.com/empaque-de-cobre-de-3-8-yellow-jacket-13405,2025-12-26 19:29:36.844095+00,3070
RE-REF-YEL-010,14.43,Grupo Coresa,COR-220205-00050431,https://www.grupocoresa.com/empaque-de-cobre-de-3-8-yellow-jacket-13405,2025-12-26 19:29:36.844095+00,3071
RE-REF-YEL-011,15.96,Grupo Coresa,COR-220205-00060431,https://www.grupocoresa.com/empaque-de-cobre-de-1-2-yellow-jacket-13406,2025-12-26 19:29:36.844095+00,3072
RE-REF-YEL-011,15.96,Grupo Coresa,COR-220205-00060431,https://www.grupocoresa.com/empaque-de-cobre-de-1-2-yellow-jacket-13406,2025-12-26 19:29:36.844095+00,3073
RE-REF-YEL-012,17.79,Grupo Coresa,COR-220205-00070431,https://www.grupocoresa.com/empaque-de-cobre-de-5-8-yellow-jacket-13407,2025-12-26 19:29:36.844095+00,3074
RE-REF-YEL-012,17.79,Grupo Coresa,COR-220205-00070431,https://www.grupocoresa.com/empaque-de-cobre-de-5-8-yellow-jacket-13407,2025-12-26 19:29:36.844095+00,3075
RE-REF-YEL-013,51.88,Grupo Coresa,COR-220205-00080431,https://www.grupocoresa.com/empaque-de-cobre-de-3-4-yellow-jacket-13408,2025-12-26 19:29:36.844095+00,3076
RE-REF-YEL-013,51.88,Grupo Coresa,COR-220205-00080431,https://www.grupocoresa.com/empaque-de-cobre-de-3-4-yellow-jacket-13408,2025-12-26 19:29:36.844095+00,3077
HE-CHE-AVA-004,224.0,Grupo Coresa,COR-230106-00043141,https://www.grupocoresa.com/espuma-de-poliuretano-70082-avaly-12oz-340gr-de-poliuretano,2025-12-26 19:29:36.844095+00,3082
HE-CHE-AVA-004,224.0,Grupo Coresa,COR-230106-00043141,https://www.grupocoresa.com/espuma-de-poliuretano-70082-avaly-12oz-340gr-de-poliuretano,2025-12-26 19:29:36.844095+00,3083
HE-CIN-GEN-006,119.58,Grupo Coresa,COR-250122-00084461,https://www.grupocoresa.com/cinta-duct-tape-negra-2-x-50m,2025-12-26 19:29:36.844095+00,3084
HE-CIN-GEN-006,119.58,Grupo Coresa,COR-250122-00084461,https://www.grupocoresa.com/cinta-duct-tape-negra-2-x-50m,2025-12-26 19:29:36.844095+00,3085
HE-BOM-UNI-004,13104.86,Grupo Coresa,COR-250312-00053561,https://www.grupocoresa.com/bomba-de-vacio-uniweld-mevp14s-14cfm-1-5hp-color-negro,2025-12-26 19:29:36.844095+00,3086
HE-BOM-UNI-004,13104.86,Grupo Coresa,COR-250312-00053561,https://www.grupocoresa.com/bomba-de-vacio-uniweld-mevp14s-14cfm-1-5hp-color-negro,2025-12-26 19:29:36.844095+00,3087
AC-SOP-COL-009,379.16,Grupo Coresa,COR-250812-00000961,https://www.grupocoresa.com/base-para-condensadora-de-minisplit-bscdaa006-coldtek-acero-galvanizado-100kgs,2025-12-26 19:29:40.8773+00,3088
AC-SOP-COL-009,379.16,Grupo Coresa,COR-250812-00000961,https://www.grupocoresa.com/base-para-condensadora-de-minisplit-bscdaa006-coldtek-acero-galvanizado-100kgs,2025-12-26 19:29:40.8773+00,3089
AC-AIS-COL-006,116.53,Grupo Coresa,COR-250812-00020961,https://www.grupocoresa.com/cinta-espuma-cnfmrf001-coldtek-espesor-3-175x50-8x9-20,2025-12-26 19:29:40.8773+00,3090
AC-AIS-COL-006,116.53,Grupo Coresa,COR-250812-00020961,https://www.grupocoresa.com/cinta-espuma-cnfmrf001-coldtek-espesor-3-175x50-8x9-20,2025-12-26 19:29:40.8773+00,3091
AC-SOP-COL-010,456.97,Grupo Coresa,COR-250812-00069861,https://www.grupocoresa.com/base-de-pared-para-condensadora-de-minisplit-bscdaa001-coldtek-acero-galvanizado-230kgs,2025-12-26 19:29:40.8773+00,3092
AC-SOP-COL-010,456.97,Grupo Coresa,COR-250812-00069861,https://www.grupocoresa.com/base-de-pared-para-condensadora-de-minisplit-bscdaa001-coldtek-acero-galvanizado-230kgs,2025-12-26 19:29:40.8773+00,3093
AC-SOP-COL-011,548.77,Grupo Coresa,COR-250812-00079861,https://www.grupocoresa.com/base-de-pared-para-condensadora-de-minisplit-bscdaa002-coldtek-acero-galvanizado-200kgs,2025-12-26 19:29:40.8773+00,3094
AC-SOP-COL-011,548.77,Grupo Coresa,COR-250812-00079861,https://www.grupocoresa.com/base-de-pared-para-condensadora-de-minisplit-bscdaa002-coldtek-acero-galvanizado-200kgs,2025-12-26 19:29:40.8773+00,3095
AC-SOP-COL-012,280.36,Grupo Coresa,COR-250812-00089861,https://www.grupocoresa.com/base-de-suelo-para-condensadora-de-minisplit-bscdaa003-coldtek-200kgs,2025-12-26 19:29:40.8773+00,3096
AC-SOP-COL-012,280.36,Grupo Coresa,COR-250812-00089861,https://www.grupocoresa.com/base-de-suelo-para-condensadora-de-minisplit-bscdaa003-coldtek-200kgs,2025-12-26 19:29:40.8773+00,3097
AC-VIB-COL-001,303.33,Grupo Coresa,COR-251014-00001171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf012-coldtek-1-2-largo-228mm,2025-12-26 19:29:40.8773+00,3098
AC-VIB-COL-001,303.33,Grupo Coresa,COR-251014-00001171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf012-coldtek-1-2-largo-228mm,2025-12-26 19:29:40.8773+00,3099
AC-VIB-COL-002,357.2,Grupo Coresa,COR-251014-00011171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf058-coldtek-5-8-largo-250mm,2025-12-26 19:29:40.8773+00,3100
AC-VIB-COL-002,357.2,Grupo Coresa,COR-251014-00011171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf058-coldtek-5-8-largo-250mm,2025-12-26 19:29:40.8773+00,3101
AC-VIB-COL-003,492.9,Grupo Coresa,COR-251014-00021171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf078-coldtek-7-8-largo-304mm,2025-12-26 19:29:40.8773+00,3102
AC-VIB-COL-003,492.9,Grupo Coresa,COR-251014-00021171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf078-coldtek-7-8-largo-304mm,2025-12-26 19:29:40.8773+00,3103
AC-VIB-COL-004,610.65,Grupo Coresa,COR-251014-00031171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf118-coldtek-1-1-8-largo-331mm,2025-12-26 19:29:40.8773+00,3104
AC-VIB-COL-004,610.65,Grupo Coresa,COR-251014-00031171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf118-coldtek-1-1-8-largo-331mm,2025-12-26 19:29:40.8773+00,3105
AC-VIB-COL-005,892.02,Grupo Coresa,COR-251014-00070171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf138-coldtek-1-3-8-largo-395mm,2025-12-26 19:29:40.8773+00,3106
AC-VIB-COL-005,892.02,Grupo Coresa,COR-251014-00070171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf138-coldtek-1-3-8-largo-395mm,2025-12-26 19:29:40.8773+00,3107
AC-VIB-COL-006,1315.06,Grupo Coresa,COR-251014-00080171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf158-coldtek-1-5-8,2025-12-26 19:29:40.8773+00,3108
AC-VIB-COL-006,1315.06,Grupo Coresa,COR-251014-00080171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf158-coldtek-1-5-8,2025-12-26 19:29:40.8773+00,3109
AC-VIB-COL-007,1897.67,Grupo Coresa,COR-251014-00090171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf218-coldtek-2-1-8,2025-12-26 19:29:40.8773+00,3110
AC-VIB-COL-007,1897.67,Grupo Coresa,COR-251014-00090171,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-acero-inoxidable-elvbrf218-coldtek-2-1-8,2025-12-26 19:29:40.8773+00,3111
HE-SOL-AVA-005,455.52,Grupo Coresa,COR-251017-00062171,https://www.grupocoresa.com/boquilla-fina-turbo-con-autoencendido-wa-802-avaly,2025-12-26 19:29:43.515802+00,3112
HE-SOL-AVA-005,455.52,Grupo Coresa,COR-251017-00062171,https://www.grupocoresa.com/boquilla-fina-turbo-con-autoencendido-wa-802-avaly,2025-12-26 19:29:43.515802+00,3113
HE-CIN-TAP-004,163.72,Grupo Coresa,COR-251020-00053171,https://www.grupocoresa.com/cinta-aluminio-alu002-tapes-foam-2-x-50mts,2025-12-26 19:29:43.515802+00,3114
HE-CIN-TAP-004,163.72,Grupo Coresa,COR-251020-00053171,https://www.grupocoresa.com/cinta-aluminio-alu002-tapes-foam-2-x-50mts,2025-12-26 19:29:43.515802+00,3115
HE-BOM-YEL-002,15854.31,Grupo Coresa,COR-230112-00067141,https://www.grupocoresa.com/bomba-de-vacio-93780-yellow-jacket-8cfm-1-2hp-2-etapas-superevac-plus-ll-115v-50-60hz,2025-12-26 19:29:43.515802+00,3116
HE-BOM-YEL-002,15854.31,Grupo Coresa,COR-230112-00067141,https://www.grupocoresa.com/bomba-de-vacio-93780-yellow-jacket-8cfm-1-2hp-2-etapas-superevac-plus-ll-115v-50-60hz,2025-12-26 19:29:43.515802+00,3117
HE-INS-INF-001,5836.17,Grupo Coresa,COR-230224-00043341,https://www.grupocoresa.com/detector-de-fugas-electronico-tek-mate-3-705-202-g1-inficon,2025-12-26 19:29:43.515802+00,3118
HE-INS-INF-001,5836.17,Grupo Coresa,COR-230224-00043341,https://www.grupocoresa.com/detector-de-fugas-electronico-tek-mate-3-705-202-g1-inficon,2025-12-26 19:29:43.515802+00,3119
HE-INS-YEL-006,1749.0,Frio Refacciones,FR-47298674196736,https://friorefacciones.com/products/bascula-de-precision-yellow-jacket-61003-hvac,2025-12-26 19:31:55.811483+00,3124
EQ-APR-MAB-001,5999.0,Frio Refacciones,FR-46816372097280,https://friorefacciones.com/products/aire-acondicionado-portatil-mabe-solo-frio-12-000-btu,2025-12-26 19:31:55.811483+00,3159
RE-MOT-EME-001,540.0,Frio Refacciones,FR-46789259002112,https://friorefacciones.com/products/micromotor-1-40-emerson,2025-12-26 19:31:55.811483+00,3160
RE-MOT-EME-002,480.0,Frio Refacciones,FR-46789224595712,https://friorefacciones.com/products/micromotor-1-70-emerson,2025-12-26 19:31:55.811483+00,3161
HE-MAN-YEL-023,920.0,Frio Refacciones,FR-46733278019840,https://friorefacciones.com/products/manometro-de-alta-r22-404-410a-yellow-jacket-49139,2025-12-26 19:31:55.811483+00,3163
HE-INS-JB-001,4199.0,Frio Refacciones,FR-46733165822208,https://friorefacciones.com/products/vacuometro-digital-jb-dv22n,2025-12-26 19:31:55.811483+00,3164
HE-MAN-YEL-024,23390.0,Frio Refacciones,FR-46732141461760,https://friorefacciones.com/products/juego-de-manifold-digital-titanmax-con-mochila-yellow-jacket-40880,2025-12-26 19:31:55.811483+00,3165
HE-HER-YEL-017,6290.0,Frio Refacciones,FR-46732086444288,https://friorefacciones.com/products/juego-de-flare-45º-premium-yellow-jacket-60431,2025-12-26 19:31:55.811483+00,3166
HE-HER-YEL-018,5295.0,Frio Refacciones,FR-46732061245696,https://friorefacciones.com/products/juego-de-flare-1-8-a-3-4-con-cortatubo-yellow-jacket-60260,2025-12-26 19:31:55.811483+00,3167
HE-MAN-YEL-025,920.0,Frio Refacciones,FR-46732053119232,https://friorefacciones.com/products/manometro-de-baja-r22-404a-y-r410-yellow-jacket-49140,2025-12-26 19:31:55.811483+00,3168
AC-INS-USA-002,449.0,Frio Refacciones,FR-46665379283200,https://friorefacciones.com/products/kit-de-instalacion-para-minisplit-3-8-gas-5-8-usa-tools,2025-12-26 19:31:55.811483+00,3169
AC-INS-USA-003,449.0,Frio Refacciones,FR-46665341927680,https://friorefacciones.com/products/kit-de-instalacion-para-minisplit-1-4-gas-5-8-usa-tools,2025-12-26 19:31:55.811483+00,3170
AC-INS-USA-004,399.0,Frio Refacciones,FR-46665319874816,https://friorefacciones.com/products/kit-de-instalacion-para-minisplit-1-4-gas-1-2-usa-tools,2025-12-26 19:31:55.811483+00,3171
AC-SOP-USA-002,379.0,Frio Refacciones,FR-46664601895168,https://friorefacciones.com/products/soporte-condensadora-usa-parts-upcfs80,2025-12-26 19:31:55.811483+00,3173
HE-CIN-USA-001,349.0,Frio Refacciones,FR-46664409284864,https://friorefacciones.com/products/3-pack-cinta-de-aluminio-2-usa-parts-27m,2025-12-26 19:31:55.811483+00,3174
HE-CHE-TEX-004,389.0,Frio Refacciones,FR-46662012928256,https://friorefacciones.com/products/aceite-poliolester-texas-sw32,2025-12-26 19:31:55.811483+00,3175
HE-INS-YEL-007,6290.0,Frio Refacciones,FR-46651006517504,https://friorefacciones.com/products/vacuometro-digital-69080-yellow-jacket,2025-12-26 19:31:55.811483+00,3176
HE-HER-YEL-019,540.0,Frio Refacciones,FR-46650987839744,https://friorefacciones.com/products/peines-para-serpentin-yellow-jacket,2025-12-26 19:31:55.811483+00,3177
TU-COB-IUS-004,699.0,Frio Refacciones,FR-46650970341632,https://friorefacciones.com/products/rollo-tubo-flexible-cobre-1-4-x-15-2m,2025-12-26 19:31:55.811483+00,3178
RE-CPT-USA-005,160.0,Frio Refacciones,FR-46643100745984,https://friorefacciones.com/products/capacitador-usa-parts-70-5-mfd,2025-12-26 19:31:55.811483+00,3179
RE-CPT-USA-006,150.0,Frio Refacciones,FR-46643099664640,https://friorefacciones.com/products/capacitador-usa-parts-70-mfd,2025-12-26 19:31:55.811483+00,3180
RE-CPT-USA-007,145.0,Frio Refacciones,FR-46643097895168,https://friorefacciones.com/products/capacitador-usa-parts-65-5-mfd,2025-12-26 19:31:55.811483+00,3181
RE-CPT-USA-008,140.0,Frio Refacciones,FR-46643094651136,https://friorefacciones.com/products/capacitador-usa-parts-60-5-mfd,2025-12-26 19:31:55.811483+00,3182
RE-CPT-USA-009,90.0,Frio Refacciones,FR-46643093799168,https://friorefacciones.com/products/capacitador-usa-parts-50-mfd,2025-12-26 19:31:55.811483+00,3183
RE-CPT-USA-010,99.0,Frio Refacciones,FR-46643086557440,https://friorefacciones.com/products/capacitador-usa-parts-55-5-mfd,2025-12-26 19:31:55.811483+00,3184
RE-CPT-USA-011,170.0,Frio Refacciones,FR-46643084034304,https://friorefacciones.com/products/capacitador-usa-parts-80-mfd,2025-12-26 19:31:55.811483+00,3185
RE-CON-FUL-004,679.0,Frio Refacciones,FR-46643081707776,https://friorefacciones.com/products/control-electronico-mt-5126-2hp-full-gauge,2025-12-26 19:31:55.811483+00,3186
RE-CON-FUL-005,1049.0,Frio Refacciones,FR-46643080298752,https://friorefacciones.com/products/control-electronico-5166-13-full-gauge,2025-12-26 19:31:55.811483+00,3187
RE-CON-FUL-006,810.0,Frio Refacciones,FR-46643079676160,https://friorefacciones.com/products/controlador-electronico-tc-900c-full-gauge,2025-12-26 19:31:55.811483+00,3188
HE-CHE-ADE-004,190.0,Frio Refacciones,FR-46641174708480,https://friorefacciones.com/products/coil-cleaner-ecologico-galon-3-75-lts,2025-12-26 19:31:55.811483+00,3189
HE-CHE-TEX-005,320.0,Frio Refacciones,FR-46641170579712,https://friorefacciones.com/products/aceite-sintetico-pag-46-detector-de-fugas,2025-12-26 19:31:55.811483+00,3190
HE-CHE-TEX-006,199.0,Frio Refacciones,FR-46641168810240,https://friorefacciones.com/products/aceite-sintetico-vacuum-bomba-de-vacio,2025-12-26 19:31:55.811483+00,3191
HE-CHE-TEX-007,280.0,Frio Refacciones,FR-46641165598976,https://friorefacciones.com/products/aceite-mineral-150,2025-12-26 19:31:55.811483+00,3192
HE-CHE-TEX-008,290.0,Frio Refacciones,FR-46641165402368,https://friorefacciones.com/products/aceite-sintetico-pag-100,2025-12-26 19:31:55.811483+00,3193
HE-CHE-TEX-009,335.0,Frio Refacciones,FR-46641165107456,https://friorefacciones.com/products/aceite-sintetico-texas-pag-100-detector-de-fugas,2025-12-26 19:31:55.811483+00,3194
HE-INS-UEI-001,2320.0,Frio Refacciones,FR-46641163731200,https://friorefacciones.com/products/multimetro-digital-uei,2025-12-26 19:31:55.811483+00,3195
TU-COB-IUS-005,2599.0,Frio Refacciones,FR-46635651891456,https://friorefacciones.com/products/rollo-tubo-flexible-cobre-3-4-x-15-2m,2025-12-26 19:31:55.811483+00,3196
TU-COB-IUS-006,1190.0,Frio Refacciones,FR-46635650547968,https://friorefacciones.com/products/rollo-tubo-flexible-cobre-3-8-x-15-2m,2025-12-26 19:31:55.811483+00,3197
TU-COB-IUS-007,2240.0,Frio Refacciones,FR-46635646320896,https://friorefacciones.com/products/rollo-tubo-flexible-cobre-5-8-x-15-2m,2025-12-26 19:31:55.811483+00,3198
TU-COB-IUS-008,949.0,Frio Refacciones,FR-46635626332416,https://friorefacciones.com/products/rollo-tubo-cobre-flexible-5-16-x-15-2m,2025-12-26 19:31:55.811483+00,3199
AC-SOP-USA-003,390.0,Frio Refacciones,FR-46635622564096,https://friorefacciones.com/products/base-para-minisplit-1-tr-usa-parts,2025-12-26 19:31:55.811483+00,3200
AC-SOP-USA-004,449.0,Frio Refacciones,FR-46635615944960,https://friorefacciones.com/products/base-para-minisplit-2-tr-usa-parts,2025-12-26 19:31:55.811483+00,3201
HE-CIN-KOB-002,299.0,Frio Refacciones,FR-46635610341632,https://friorefacciones.com/products/5-pack-cinta-momia-aislante-25-mts,2025-12-26 19:31:55.811483+00,3202
HE-CHE-USA-001,199.0,Frio Refacciones,FR-46635603329280,https://friorefacciones.com/products/gas-de-limpieza-500-g-usa-flush,2025-12-26 19:31:55.811483+00,3205
AC-ACC-USA-001,349.0,Frio Refacciones,FR-46635602837760,https://friorefacciones.com/products/tobagan-de-plastico-ac-1-1-5-tr-usa-parts,2025-12-26 19:31:55.811483+00,3206
